stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
n02384,Little Rock,34.757605,-92.229506,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02385,"Node (34.780,-92.125)",34.779959,-92.124854,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02386,Little Rock,34.752207,-92.282904,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02387,Little Rock,34.748408,-92.292304,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02388,De Valls Bluff,34.785229,-91.459528,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02389,Madison,35.011473,-90.716368,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02390,Middleton,35.063254,-88.889166,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02391,Corinth,34.933886,-88.522215,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02392,Corinth,34.928145,-88.500005,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02393,Corinth,34.92657,-88.493787,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02394,Chewalla,34.995723,-88.598337,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02395,Florence,34.799815,-87.677259,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02396,Junction,32.437586,-87.2385,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02397,Cahawba,32.310637,-87.244931,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02398,Memphis,35.075759,-90.051802,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02399,Horn Lake,34.994806,-90.03131,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02400,Tupelo,34.25294,-88.703619,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02401,West Point,33.609217,-88.648855,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02402,Columbus,33.488543,-88.419027,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02403,Artesia,33.412894,-88.642896,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02404,Okatibbee,32.241278,-88.770887,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02405,Okatibbee,32.21863,-88.769102,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02406,Talladega,33.439681,-86.105489,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02407,"Node (33.279,-86.353)",33.279227,-86.353375,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02408,Guyahatches,33.103652,-86.751508,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02409,Coalfields,33.082594,-86.879605,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02410,Maplesville,32.782397,-86.869672,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02411,Georgiana,31.632416,-86.743314,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02412,Flomaton,31.000916,-87.244947,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02413,Selma,32.414648,-87.009511,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02414,Selma,32.417166,-87.030736,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02415,Newbern,32.593895,-87.533538,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02416,Meridian,32.354418,-88.730375,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02417,Newton,32.32083,-89.16638,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02418,"Node (30.508,-81.880)",30.507824,-81.880359,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02419,Callahan,30.560518,-81.836574,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02420,Baldwin,30.299906,-81.975101,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02421,"Node (29.941,-82.110)",29.941065,-82.109691,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02422,Waldo,29.78396,-82.170475,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02423,Cedar Key,29.180283,-82.988614,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02424,Cedar Key,29.170928,-83.00207,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02425,Cedar Key,29.14822,-83.034709,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02426,"Node (29.934,-82.112)",29.933592,-82.112392,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02427,Fernandina,30.67237,-81.460981,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02428,Jacksonville,30.334234,-81.685413,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02429,Lake City,30.192024,-82.612835,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02430,Goodman's,30.468775,-83.634869,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02431,"Node (30.438,-84.347)",30.437906,-84.347302,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02432,Lake City,30.195999,-82.633335,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02433,Flomaton,30.999348,-87.259191,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02434,Flomaton,30.998262,-87.257877,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02435,Station Shepard,30.611477,-87.319684,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02436,Station Shepard,30.593622,-87.307714,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02437,Oakfield,30.582699,-87.29543,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02438,Pensacola,30.437605,-87.220204,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02439,Pensacola,30.418905,-87.213903,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02440,Proctorsville,29.861729,-89.639286,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02441,Algiers,29.962181,-90.025503,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02442,Jefferson,29.916107,-90.18041,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02443,Algiers,29.946949,-90.048992,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02444,Kennerville,29.940632,-90.273756,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02445,B. des Allm'd's,29.745845,-90.584066,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02446,Lafourche,29.751777,-90.80213,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02447,Brashear,29.690828,-91.218672,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02448,Beaumont,30.075782,-94.129508,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02449,Orange,30.093589,-93.736275,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02450,Beaumont,30.070205,-94.170608,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02451,"Node (30.040,-94.898)",30.039743,-94.898238,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02452,"Node (29.799,-95.288)",29.799005,-95.288009,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02453,Houston,29.787805,-95.314407,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02454,Houston,29.782039,-95.327674,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02455,Houston,29.775005,-95.344505,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02456,Houston,29.757665,-95.349189,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02457,Navasota,30.384868,-96.088615,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02458,Hockley,30.011301,-95.804862,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02459,"Node (29.783,-95.436)",29.783346,-95.435935,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02460,Millican,30.466287,-96.203636,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02461,Houston,29.746585,-95.345161,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02462,Harrisburg,29.737005,-95.31401,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02463,Harrisburg,29.718893,-95.28569,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02464,Highland,29.348606,-94.941711,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02465,Virginia Point,29.303787,-94.899032,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02466,Galveston,29.303205,-94.808105,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02467,Harrisburg,29.695077,-95.3264,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02468,Houston Junction,29.670606,-95.39611,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02469,Houston Junction,29.653497,-95.448684,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02470,Richmond,29.560377,-95.812828,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02471,Columbus,29.706925,-96.556619,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02472,Houston,29.753301,-95.351954,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02473,Arcola,29.500192,-95.464088,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02474,"Node (29.347,-95.459)",29.346506,-95.459281,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02475,Columbia,29.107872,-95.671353,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02476,"Node (40.385,-91.435)",40.384812,-91.435246,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02477,"Node (41.005,-92.376)",41.005344,-92.376182,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02478,Marshall,32.548298,-94.357696,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02479,Shreeveport,32.525884,-93.749571,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02480,Swanson's Landing,32.713137,-94.122768,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02481,Jonesville,32.479084,-94.066856,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02482,"Node (44.765,-67.608)",44.764501,-67.607976,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02483,"Node (44.715,-67.460)",44.715353,-67.460342,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02484,"Node (44.765,-69.719)",44.765096,-69.718506,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02485,Monroe,32.503405,-92.103003,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02486,De Soto,32.323912,-90.923804,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02487,Etowah,34.211698,-84.801558,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02488,Union Springs,32.144324,-85.714947,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
